,0
2140,10700567
2141,10752509
2142,10471796
2143,10786729
2144,10587716
2145,10542809
2146,10624309
2147,10727329
2148,10667871
2149,10756983
2150,10661553
2151,10743426
2152,10643601
2153,10814787
2154,10617111
2155,10505067
2156,10750069
2157,10576141
2158,10983909
2159,10379277
2160,10838862
2161,10665908
2162,10793814
2163,10529024
2164,10794417
2165,10704802
2166,10607452
2167,10458488
2168,10600433
2169,10741551
2170,10743648
2171,10646582
2172,10567242
2173,10898579
2174,10736534
2175,10665526
2176,10667012
2177,10764987
2178,10621544
2179,10836624
2180,10662943
2181,10678773
2182,10546777
2183,10761178
2184,10596771
2185,10583606
2186,10621540
2187,10778033
2188,10681192
2189,10724850
2190,10602034
2191,10449673
2192,10878256
2193,10560872
2194,10842776
2195,10617143
2196,10711732
2197,10767097
2198,10721050
2199,10625347
2200,10567194
2201,10597399
2202,10621035
2203,10660021
2204,10760438
2205,10606693
2206,10865118
2207,10563540
2208,10691937
2209,10687043
2210,10774685
2211,10825374
2212,10646219
2213,10764093
2214,10582288
2215,10630041
2216,10820141
2217,10691031
2218,10723283
2219,10449242
2220,10742081
2221,10806226
2222,10545859
2223,10590001
2224,10801854
2225,10665552
2226,10816027
2227,10615220
2228,10660978
2229,10926917
2230,10595631
2231,10590490
2232,10578087
2233,10610384
2234,10570066
2235,10652991
2236,10733390
2237,10534211
2238,10558149
2239,10712656
2240,10512146
2241,10850069
2242,10850902
2243,10911389
2244,10514444
2245,10649076
2246,10596011
2247,10391302
2248,10502810
2249,10716584
2250,10800814
2251,10856804
2252,10520716
2253,10754807
2254,10751584
2255,10745264
2256,10546939
2257,10718333
2258,10692385
2259,10522752
2260,10561738
2261,10891563
2262,10608318
2263,10924509
2264,10764710
2265,10522182
2266,10799189
2267,10560178
2268,10635047
2269,10984781
2270,10800862
2271,10673329
2272,10554946
2273,10872705
2274,10543936
2275,10899229
2276,10638845
2277,10640186
2278,10602203
2279,10723965
2280,10660683
2281,10917466
2282,10706431
2283,10739886
2284,10700507
2285,10926651
2286,10629455
2287,10579485
2288,10795849
2289,10662661
2290,10598453
2291,10443758
2292,10748990
2293,10685097
2294,10679838
2295,10646896
2296,10886356
2297,10605134
2298,10814024
2299,10726228
2300,10677083
2301,10687634
2302,10654961
2303,10742007
2304,10862403
2305,10588472
2306,10830670
2307,10792354
2308,10472172
2309,10661239
2310,10825065
2311,10876527
2312,10831623
2313,10705883
2314,10565248
2315,10733319
2316,10850484
2317,10731090
2318,10598660
2319,10711463
2320,10945400
2321,10381770
2322,10821043
2323,10598866
2324,10856421
2325,10677743
2326,10450164
2327,10899873
2328,10709674
2329,10780957
2330,10759551
2331,10676090
2332,10595907
2333,10815404
2334,10662113
2335,10927138
2336,10762735
2337,10714634
2338,10777410
2339,10655225
2340,10697642
2341,10594165
2342,10580167
2343,10839818
2344,10569124
2345,10535211
2346,10700475
2347,10823710
2348,10888068
2349,10856596
2350,10679743
2351,10600109
2352,10608661
2353,10786790
2354,10658351
2355,10544489
2356,10715125
2357,10554798
2358,10600646
2359,10600824
2360,10675812
2361,10803849
2362,10860902
2363,10800181
2364,10621253
2365,10736608
2366,10652573
2367,10793807
2368,10931864
2369,10599256
2370,10802145
2371,10755782
2372,10786321
2373,10509303
2374,10500987
2375,10589280
2376,10849815
2377,10696123
2378,10671723
2379,10775385
2380,10488647
2381,10734832
2382,10672245
2383,10524051
2384,10612161
2385,10594059
2386,10857312
2387,10770892
2388,10512665
2389,10713994
2390,10702406
2391,10732590
2392,10912200
2393,10549416
2394,10898617
2395,10829072
2396,10649917
2397,10653873
2398,10666035
2399,10789342
2400,10677748
2401,10914636
2402,10628645
2403,10825403
2404,10763586
2405,10838380
2406,10728601
2407,10729386
2408,10692412
2409,10702859
2410,10413196
2411,10527641
2412,10543772
2413,10580836
2414,10659922
2415,10550368
2416,10614708
2417,10500074
2418,10769507
2419,10840036
2420,10748449
2421,10722222
2422,10696526
2423,10789684
2424,10896824
2425,10745963
2426,10631149
2427,10599184
2428,10790404
2429,10679408
2430,10683255
2431,10563459
2432,10481671
2433,10619407
2434,10595869
2435,10777281
2436,10794036
2437,10685877
2438,10586107
2439,10764333
2440,10676774
2441,10737099
2442,10716383
2443,10599551
2444,10713803
2445,10677753
2446,10786772
2447,10799711
2448,10829330
2449,10479391
2450,10765182
2451,10509618
2452,10626502
2453,10800320
2454,10597691
2455,10625130
2456,10575771
2457,10760675
2458,10666033
2459,10715064
2460,10825595
2461,10637646
2462,10699572
2463,10622105
2464,10611425
2465,10524996
2466,10562210
2467,10751414
2468,10738166
2469,10563655
2470,10728799
2471,10757946
2472,10801406
2473,10892754
2474,10900186
2475,10543251
2476,10585683
2477,10883232
2478,10614772
2479,10568468
2480,10619768
2481,10638920
2482,10699267
2483,10797444
2484,10570304
2485,10825225
2486,10649092
2487,10642522
2488,10564961
2489,10631423
2490,10623966
2491,10516328
2492,10676469
2493,10692834
2494,10711416
2495,10611507
2496,10590068
2497,10580588
2498,10563264
2499,10563301
2500,10786902
2501,10851331
2502,10670221
2503,10737306
2504,10490991
2505,10569127
2506,10457836
2507,10733588
2508,10741316
2509,10415501
2510,10855060
2511,10770630
2512,10894930
2513,10550663
2514,10733933
2515,10603001
2516,10787751
2517,10744741
2518,10413690
2519,11048796
2520,10808409
2521,10583446
2522,10756871
2523,10597184
2524,10807640
2525,10829251
2526,10824861
2527,10668722
2528,10685166
2529,10814887
2530,10691837
2531,10782150
2532,10570932
2533,10548562
2534,10800314
2535,10905524
2536,10816979
2537,10705922
2538,10655376
2539,10698347
2540,10489063
2541,10626290
2542,10653595
2543,10780880
2544,10530464
2545,10698991
2546,10524289
2547,10752011
2548,10654385
2549,10736432
2550,10627986
2551,10778694
2552,10676046
2553,10557414
2554,10702300
2555,10559950
2556,10412446
2557,10799260
2558,10592872
2559,10774455
2560,10603295
2561,10442727
2562,10598296
2563,10613097
2564,10856363
2565,10658686
2566,10661899
2567,10956035
2568,10898871
2569,10573232
2570,10805927
2571,10724183
2572,10723690
2573,10865237
2574,10515304
2575,10834738
2576,10695748
2577,10730033
2578,10739040
2579,10669588
2580,10871712
2581,10894880
2582,10535275
2583,10551373
2584,10802168
2585,10557065
2586,10837477
2587,10746475
2588,10806866
2589,10654274
2590,10568234
2591,10622435
2592,10616211
2593,10479356
2594,10789665
2595,10538481
2596,10571127
2597,10729029
2598,10677388
2599,10700502
2600,10734293
2601,10584850
2602,10623517
2603,10817828
2604,10662275
2605,10927909
2606,10606550
2607,10642921
2608,10634764
2609,10792114
2610,10636901
2611,10845499
2612,10577404
2613,10813980
2614,10531639
2615,10691791
2616,10556041
2617,10377957
2618,10622923
2619,10652481
2620,10593047
2621,10666548
2622,10746090
2623,10554172
2624,10689338
2625,10654137
2626,10855560
2627,10622041
2628,10766937
2629,10814240
2630,10724705
2631,10864575
2632,10736174
2633,10400860
2634,10724171
2635,10717001
2636,10684704
2637,10640603
2638,10806656
2639,10669075
2640,10642351
2641,10676079
2642,10830425
2643,10696377
2644,10717791
2645,10707000
2646,10464961
2647,10793329
2648,10717637
2649,10684510
2650,10727825
2651,10773866
2652,10500815
2653,10500060
2654,10713479
2655,10702766
2656,10835321
2657,10612440
2658,10726248
2659,10555636
2660,10544828
2661,10718618
2662,10793340
2663,10678450
2664,10830194
2665,10487182
2666,10616559
2667,10546102
2668,10645693
2669,10651939
2670,10748894
2671,10779812
2672,10628164
2673,10764385
2674,10611537
2675,10760909
2676,10794472
2677,10700027
2678,10755045
2679,10685084
2680,10687603
2681,10823481
2682,10820309
2683,10550319
2684,10707114
2685,10655659
2686,10622662
2687,10678170
2688,10508359
2689,10717111
2690,10708782
2691,10716924
2692,10587344
2693,10487931
2694,10542447
2695,10610026
2696,10820904
2697,10550674
2698,10823117
2699,10829679
2700,10618793
2701,10614651
2702,10657739
2703,10957285
2704,10617070
2705,10515296
2706,10664536
2707,10781471
2708,10650016
2709,10751732
2710,10575259
2711,10814935
2712,10532315
2713,10680253
2714,10779595
2715,10716650
2716,10671177
2717,10692827
2718,10686603
2719,10681736
2720,10746013
2721,10737653
2722,10706499
2723,10732568
2724,10675785
2725,10681770
2726,10798562
2727,10715344
2728,10552448
2729,10651009
2730,10533428
2731,10591928
2732,10752658
2733,10782412
2734,10948039
2735,10649955
2736,10511234
2737,10566974
2738,10676129
2739,10634059
2740,10790002
2741,10703271
2742,10653588
2743,10804192
2744,10676821
2745,10794075
2746,10763138
2747,10649582
2748,10732368
2749,10740696
2750,10602659
2751,10825100
2752,10684454
2753,10627338
2754,10614604
2755,10427450
2756,10541587
2757,10588008
2758,10737595
2759,10779980
2760,10881908
2761,10717568
2762,10719094
2763,10559588
2764,10575014
2765,10571334
2766,10723715
2767,10757554
2768,10650023
2769,10618822
2770,10764270
2771,10805261
2772,10582320
2773,10651632
2774,10664914
2775,10676923
2776,10551826
2777,10636622
2778,10636949
2779,10783257
2780,10798044
2781,10596585
2782,10684668
2783,10644695
2784,10629902
2785,10705377
2786,10575450
2787,10480297
2788,10815266
2789,10719835
2790,10599171
2791,10367086
2792,10686086
2793,10594853
2794,10714370
2795,10729510
2796,10703252
2797,10853114
2798,10633247
2799,10731079
2800,10699483
2801,10570310
2802,10820016
2803,10518867
2804,10520321
2805,10606049
2806,10712001
2807,10781128
2808,10517647
2809,10533524
2810,10496993
2811,10700943
2812,10694775
2813,10764519
2814,10508060
2815,10564246
2816,10634347
2817,10645174
2818,10610993
2819,10688095
2820,10517929
2821,10952993
2822,10629507
2823,10736833
2824,10708280
2825,10590918
2826,10872534
2827,10588677
2828,10756576
2829,10664790
2830,10833667
2831,10798960
2832,10839579
2833,10813138
2834,10634687
2835,10812818
2836,10665113
2837,10556340
2838,10765588
2839,10788463
2840,10766961
2841,10550501
2842,10852510
2843,10537349
2844,10717379
2845,10702191
2846,10824772
2847,10769409
2848,10678298
2849,10956479
2850,10770998
2851,10535831
2852,10897308
2853,10471564
2854,10737454
2855,10960920
2856,10736054
2857,10894398
2858,10679949
2859,10772978
2860,10722775
2861,10558651
2862,10607289
2863,10550188
2864,10529740
2865,10665162
2866,10974082
2867,10565896
2868,10572788
2869,10900216
2870,10792426
2871,10671149
2872,11018937
2873,10602981
2874,10761977
2875,10597323
2876,10758403
2877,10569828
2878,10452568
2879,10576856
2880,10528423
2881,10722018
2882,10726770
2883,10845375
2884,10506296
2885,10853067
2886,10669679
2887,10697856
2888,10771473
2889,10509911
2890,10758879
2891,10562371
2892,10682545
2893,10785570
2894,10813853
2895,10725367
2896,10550203
2897,10527380
2898,10834141
2899,10807591
2900,10756720
2901,10866503
2902,10809355
2903,10620191
2904,10748147
2905,10894022
2906,10425480
2907,10627283
2908,10524944
2909,10639157
2910,10693379
2911,10662512
2912,10671734
2913,10584382
2914,10876248
2915,10685594
2916,10700600
2917,10717662
2918,10485269
2919,10729746
2920,10556252
2921,10755188
2922,10679702
2923,10888904
2924,10655496
2925,10672149
2926,10679700
2927,10652424
2928,10759624
2929,10693112
2930,10633432
2931,10466490
2932,10336119
2933,10735823
2934,10618043
2935,10818660
2936,10619188
2937,10697126
2938,10497956
2939,10649623
2940,10556784
2941,10576828
2942,10781304
2943,10763301
2944,10799326
2945,10589684
2946,10573498
2947,10609874
2948,10572816
2949,10668066
2950,10687774
2951,10774391
2952,10655490
2953,10639975
2954,10710758
2955,10611475
2956,10720107
2957,10559713
2958,10618221
2959,10608838
2960,10809805
2961,10775089
2962,10728357
2963,10628769
2964,10659856
2965,10661363
2966,10550314
2967,10614354
2968,10655640
2969,10664466
2970,10632166
2971,10433648
2972,10619929
2973,10767815
2974,10920160
2975,10689720
2976,10659184
2977,10623727
2978,10508116
2979,10790250
2980,10720799
2981,10910505
2982,10456520
2983,10610371
2984,10747958
2985,10592591
2986,10664731
2987,10733645
2988,10599608
2989,10882782
2990,10570570
2991,10641232
2992,10703987
2993,10581867
2994,10584978
2995,10893170
2996,10480178
2997,10715529
2998,10692612
2999,10651923
3000,10544610
3001,10645356
3002,10732571
3003,10753903
3004,10693303
3005,10620510
3006,10656222
3007,10669842
3008,10797324
3009,10863933
3010,10509885
3011,10825740
3012,10640050
3013,10628353
3014,10691283
3015,10610072
3016,10750967
3017,10426063
3018,10740244
3019,10788145
3020,10808136
3021,10751713
3022,10817306
3023,10735134
3024,10978983
3025,10829414
3026,10480393
3027,10771809
3028,10700771
3029,10340113
3030,10783121
3031,10456912
3032,10733160
3033,10816456
3034,10462787
3035,10555941
3036,10567682
3037,10613464
3038,10730611
3039,10663655
3040,10626471
3041,10534393
3042,10581908
3043,10647873
3044,10767045
3045,10750132
3046,10702650
3047,10838915
3048,10532622
3049,10674518
3050,10678495
3051,10694513
3052,10655112
3053,10615472
3054,10630621
3055,10778045
3056,10724932
3057,10585302
3058,10617230
3059,10550893
3060,10641818
3061,10937818
3062,10522034
3063,10788852
3064,10791476
3065,10769461
3066,10729774
3067,10677815
3068,10900955
3069,10733205
3070,10867424
3071,10757708
3072,10825076
3073,10556990
3074,10635250
3075,10719090
3076,10656773
3077,10599863
3078,10602905
3079,10612510
3080,10563553
3081,10853535
3082,10675165
3083,10617809
3084,10676346
3085,10794610
3086,10688401
3087,10716322
3088,10628489
3089,10631373
3090,10746276
3091,10746328
3092,10674639
3093,10719029
3094,10639109
3095,10515172
3096,10525946
3097,10793982
3098,10759132
3099,10824397
3100,10782902
3101,10734955
3102,10760455
3103,10741152
3104,10643898
3105,10592526
3106,10519694
3107,10492173
3108,10672244
3109,10633226
3110,10794211
3111,10644156
3112,10460347
3113,10716850
3114,10718865
3115,10423572
3116,10703640
3117,10793178
3118,10835200
3119,10729214
3120,10767116
3121,10722947
3122,10696866
3123,10683976
3124,10824636
3125,10852089
3126,10628723
3127,10748956
3128,10510664
3129,10606697
3130,10662841
3131,10542476
3132,10653577
3133,10826711
3134,10591118
3135,10692615
3136,10626936
3137,10812838
3138,10705327
3139,10575113
3140,10838274
3141,10729306
3142,10737362
3143,10822927
3144,10635217
3145,10623950
3146,10580338
3147,10594280
3148,10622020
3149,10723296
3150,10814988
3151,10747515
3152,10633291
3153,10654345
3154,10684611
3155,10652840
3156,10820543
3157,10804773
3158,10681356
3159,10759220
3160,10704848
3161,10719802
3162,10618463
3163,10702244
3164,10723877
3165,10751379
3166,10726679
3167,10696668
3168,10566920
3169,10633241
3170,10783301
3171,10554834
3172,10591318
3173,10670729
3174,10617158
3175,10753479
3176,10684399
3177,10593456
3178,10665438
3179,10594350
3180,10705022
3181,10717128
3182,10685616
3183,10731956
3184,11040619
3185,10444178
3186,10564909
3187,10740445
3188,10561197
3189,10836995
3190,10587168
3191,10846993
3192,10726732
3193,10718645
3194,10705980
3195,10610047
3196,10695541
3197,10565250
3198,10801824
3199,10638648
3200,10614178
3201,10795666
3202,10567658
3203,10730523
3204,10755505
3205,10860882
3206,10563322
3207,10749553
3208,10559032
3209,10555642
3210,10848980
3211,10727002
3212,10627852
3213,10777918
3214,10510893
3215,10584410
3216,10727160
3217,10764788
3218,10622572
3219,10533690
3220,10628862
3221,10580982
3222,10769193
3223,10678418
3224,10660605
3225,10750066
3226,10496355
3227,10628694
3228,10761502
3229,10663991
3230,10687150
3231,10812250
3232,10539765
3233,10637484
3234,10761806
3235,10709832
3236,10578225
3237,10617329
3238,10515512
3239,10658580
3240,10589215
3241,10701835
3242,10660639
3243,10646335
3244,10815295
3245,10555177
3246,10453351
3247,10704991
3248,10659198
3249,10656966
3250,10678840
3251,10673944
3252,10499154
3253,10777545
3254,10777986
3255,10823709
3256,10623289
3257,10608474
3258,10625522
3259,10868243
3260,10668688
3261,10707333
3262,10687334
3263,10800876
3264,10705104
3265,10640317
3266,10806571
3267,10843809
3268,10716370
3269,10532740
3270,10598982
3271,10947698
3272,10526853
3273,10780246
3274,10749087
3275,10491020
3276,10829039
3277,10856211
3278,10735099
3279,10594170
3280,10604620
3281,10462807
3282,10569308
3283,10754177
3284,10728448
3285,10753469
3286,10703351
3287,10600469
3288,10525902
3289,10709886
3290,10739495
3291,10724722
3292,10567595
3293,10640580
3294,10559543
3295,10734430
3296,10814962
3297,10612936
3298,10700735
3299,10605598
3300,10624199
3301,10863108
3302,10689398
3303,10769662
3304,10821775
3305,10847347
3306,10789692
3307,10831319
3308,10553415
3309,10597514
3310,10724781
3311,10747903
3312,10863617
3313,10630411
3314,10610122
3315,10788441
3316,10509720
3317,10571564
3318,10791030
3319,10689102
3320,10534092
3321,10751060
3322,10735656
3323,10880077
3324,10738675
3325,10801017
3326,10674433
3327,10587984
3328,10700034
3329,10565744
3330,10510115
3331,10826074
3332,10516359
3333,10532571
3334,10713629
3335,10702732
3336,10687409
3337,10774900
3338,10683091
3339,10714575
3340,10671475
3341,10704901
3342,10555397
3343,10855956
3344,10508562
3345,10858269
3346,10605131
3347,10449557
3348,10494712
3349,10690512
3350,10573600
3351,10757686
3352,10684616
3353,10547877
3354,10521321
3355,10607086
3356,10700352
3357,10649278
3358,10847632
3359,10829587
3360,10507093
3361,10650867
3362,10383611
3363,10717433
3364,10665551
3365,10989516
3366,10809298
3367,10437002
3368,10646254
3369,10836983
3370,10624546
3371,10607655
3372,10819182
3373,10609211
3374,10911602
3375,10673379
3376,10639451
3377,10538526
3378,10837398
3379,10412226
3380,10573580
3381,10773785
3382,10708444
3383,10382609
3384,10727216
3385,10531000
3386,10589460
3387,10868409
3388,10766539
3389,10660606
3390,10704025
3391,10656013
3392,10706737
3393,10708338
3394,10509052
3395,10536081
3396,10770978
3397,10635548
3398,10622207
3399,10910643
3400,10527138
3401,10560377
3402,10780154
3403,10698627
3404,10652577
3405,10812486
3406,10661770
3407,10630238
3408,10618005
3409,10527773
3410,10887483
3411,10880372
3412,10795219
3413,10423497
3414,10592680
3415,10727139
3416,10611119
3417,10582578
3418,11001392
3419,10355712
3420,10741440
3421,10688200
3422,10843585
3423,10688106
3424,10644177
3425,10667440
3426,10810159
3427,10644380
3428,10617228
3429,10663661
3430,10715405
3431,10675942
3432,10648691
3433,10698479
3434,10676370
3435,10965925
3436,10781435
3437,10783363
3438,10620842
3439,10740512
3440,10826609
3441,10652783
3442,10683559
3443,10792473
3444,10776284
3445,10549628
3446,10763834
3447,10733890
3448,10833003
3449,10603378
3450,10853698
3451,10771146
3452,10645895
3453,10538188
3454,10710100
3455,10733783
3456,10525456
3457,10574196
3458,10639855
3459,10596872
3460,10639740
3461,10756829
3462,10721874
3463,10550488
3464,10704769
3465,10595934
3466,10549916
3467,10728842
3468,10612018
3469,10568385
3470,10477949
3471,11020320
3472,10656022
3473,10576865
3474,10562319
3475,10629069
3476,10765130
3477,10725807
3478,10573017
3479,10745879
3480,10550634
3481,10464262
3482,10499457
3483,10752769
3484,10693905
3485,10740008
3486,10544187
3487,10819690
3488,10725093
3489,10970731
3490,10805347
3491,10881871
3492,10722979
3493,10764404
3494,10782247
3495,10513633
3496,10647362
3497,10631872
3498,10833773
3499,10823564
3500,10912435
3501,10680755
3502,10567440
3503,10674985
3504,10668143
3505,10745569
3506,10717124
3507,10750480
3508,10696442
3509,10783609
3510,10745593
3511,10512236
3512,10756033
3513,10728823
3514,10682779
3515,10668992
3516,10573475
3517,10837657
3518,10853764
3519,10555015
3520,10770439
3521,10581308
3522,10806412
3523,10628596
3524,10717960
3525,10704089
3526,10755964
3527,10752369
3528,10742380
3529,10758361
3530,10488282
3531,10631797
3532,10610618
3533,10689305
3534,10583649
3535,10735412
3536,10914882
3537,10752860
3538,10844518
3539,10647910
3540,10851794
3541,10755240
3542,10696776
3543,10705002
3544,10691331
3545,10917323
3546,10663430
3547,10794741
3548,10772907
3549,10598954
3550,10771796
3551,10666764
3552,10463459
3553,10687660
3554,10695649
3555,10595569
3556,10544562
3557,10801967
3558,10631214
3559,10717991
3560,10564353
3561,10861837
3562,10582201
3563,10813935
3564,10771489
3565,10666094
3566,10724456
3567,10607608
3568,10787609
3569,10656722
3570,10758191
3571,10828366
3572,10646083
3573,10650374
3574,10718195
3575,10758801
3576,10650787
3577,10647589
3578,10721816
3579,10802960
3580,10774207
3581,10705346
3582,10752636
3583,10553240
3584,10396390
3585,10861470
3586,10725245
3587,10643451
3588,10824960
3589,10682940
3590,10747933
3591,10798744
3592,10646221
3593,10700284
3594,10715843
3595,10794564
3596,10964833
3597,10764584
3598,10661913
3599,10726721
3600,10865026
3601,10666110
3602,10586236
3603,10737094
3604,10588368
3605,10661548
3606,10643306
3607,10673221
3608,10801672
3609,10558800
3610,10774868
3611,10746975
3612,10666966
3613,10446958
3614,10687914
3615,10729952
3616,10648447
3617,10605315
3618,10918522
3619,10755328
3620,10610415
3621,10744089
3622,10728374
3623,10674212
3624,10506578
3625,10664575
3626,10864027
3627,10679920
3628,10986930
3629,10673148
3630,10967238
3631,10835582
3632,10878020
3633,10590848
3634,10587629
3635,10656381
3636,10852625
3637,10679122
3638,10666471
3639,10699750
3640,10771266
3641,10818801
3642,10662403
3643,10772333
3644,10647627
3645,10692645
3646,10654680
3647,10568362
3648,10714683
3649,10732616
3650,10801458
3651,10627864
3652,10647941
3653,10659526
3654,10667200
3655,10733256
3656,10678024
3657,10623676
3658,10811728
3659,10688212
3660,10647207
3661,10494971
3662,10538950
3663,10847822
3664,10656920
3665,10617375
3666,10503219
3667,10591557
3668,10609254
3669,10581260
3670,10876800
3671,10771283
3672,10800691
3673,10603591
3674,10584605
3675,10760318
3676,10576693
3677,10664940
3678,10681441
3679,10585930
3680,10557848
3681,10725657
3682,10726861
3683,10714256
3684,10809101
3685,10869171
3686,10748201
3687,10605948
3688,10779791
3689,10634160
3690,10670101
3691,10706079
3692,10699574
3693,10407006
3694,10739977
3695,10765216
3696,10606148
3697,10565924
3698,10614707
3699,10635391
3700,10821141
3701,10717942
3702,10754555
3703,10643613
3704,10767846
3705,10653072
3706,10647684
3707,10874462
3708,10534271
3709,10547045
3710,10591751
3711,10736896
3712,10822739
3713,10641558
3714,10728975
3715,10541320
3716,10622805
3717,10736919
3718,10706379
3719,10552831
3720,10775448
3721,10611038
3722,10637663
3723,10679677
3724,10701297
3725,10786026
3726,10579487
3727,10424117
3728,10827680
3729,10740252
3730,10740676
3731,10796471
3732,10753952
3733,10802055
3734,10849465
3735,10640400
3736,10583143
3737,10633074
3738,10778802
3739,10837742
3740,10827107
3741,10674833
3742,10769744
3743,10907749
3744,10710525
3745,10899170
3746,10754461
3747,10824801
3748,10625214
3749,10626787
3750,10534892
3751,10766495
3752,10692321
3753,10741578
3754,10538218
3755,10541899
3756,10702913
3757,10770921
3758,10850564
3759,10792080
3760,10531476
3761,10672458
3762,10622990
3763,10537056
3764,10566252
3765,10680106
3766,10524839
3767,10689271
3768,10776371
3769,10864493
3770,10605455
3771,10757734
3772,10553752
3773,10603995
3774,10796982
3775,10566245
3776,10936862
3777,10777637
3778,10552609
3779,10595622
3780,10758897
3781,10517833
3782,10814575
3783,10825046
3784,10814295
3785,10715044
3786,10641647
3787,10757613
3788,10566803
3789,10600024
3790,10631142
3791,10712813
3792,10655294
3793,10574273
3794,10646808
3795,10647462
3796,10605871
3797,10787865
3798,10881958
3799,10659553
3800,10582817
3801,10668468
3802,10676976
3803,10639439
3804,10909411
3805,10736479
3806,10933342
3807,10634634
3808,10693978
3809,10732494
3810,10691437
3811,10858376
3812,10793639
3813,10795028
3814,10546963
3815,10523541
3816,10703898
3817,10573452
3818,10773684
3819,10663724
3820,10688570
3821,10639307
3822,10706844
3823,10547793
3824,10481880
3825,10766222
3826,10913341
3827,10775197
3828,10750544
3829,10573805
3830,10327428
3831,10685983
3832,10735750
3833,10780498
3834,10330169
3835,10779462
3836,10500961
3837,10525585
3838,10611666
3839,10716735
3840,10609358
3841,10593528
3842,10608798
3843,10750157
3844,10646106
3845,10672451
3846,10759242
3847,10688413
3848,10912140
3849,10613139
3850,10556378
3851,10679374
3852,10807899
3853,10663692
3854,10882405
3855,10668878
3856,10686495
3857,10459397
3858,10540992
3859,10515409
3860,10741789
3861,10746849
3862,10687160
3863,10534776
3864,10738766
3865,10764800
3866,10757457
3867,10891769
3868,10613062
3869,10814258
3870,10715828
3871,10475539
3872,10779093
3873,10654612
3874,10662616
3875,10801848
3876,10712141
3877,10612228
3878,10566339
3879,10565058
3880,10937242
3881,10816970
3882,10641159
3883,10717416
3884,10845991
3885,10874386
3886,10689112
3887,10761826
3888,10603289
3889,10914256
3890,10685963
3891,10622843
3892,10548879
3893,10679712
3894,10885644
3895,10820838
3896,10719794
3897,10638486
3898,10892514
3899,10784602
3900,10522643
3901,10567796
3902,10709250
3903,10579898
3904,10708759
3905,10717948
3906,10651188
3907,10903852
3908,10606976
3909,10795806
3910,10797554
3911,10512003
3912,10470221
3913,10863212
3914,10779254
3915,10612508
3916,10579822
3917,10687206
3918,10856926
3919,10725715
3920,10640972
3921,10777929
3922,10770962
3923,10625095
3924,10787961
3925,10735444
3926,10686776
3927,10460696
3928,10484060
3929,10658904
3930,10802902
3931,10743371
3932,10682144
3933,10503309
3934,10643402
3935,10640250
3936,10761687
3937,10501159
3938,10598596
3939,10636946
3940,10596432
3941,10597317
3942,10691846
3943,10588723
3944,10635372
3945,10740768
3946,10727463
3947,10618085
3948,10807249
3949,10762405
3950,10470059
3951,10755438
3952,10612769
3953,10722371
3954,10581741
3955,10700350
3956,10534702
3957,10684490
3958,10773233
3959,10627244
3960,10799821
3961,10616868
3962,10887470
3963,10859915
3964,10595048
3965,10790177
3966,10898606
3967,10707639
3968,10691045
3969,10546047
3970,10635096
3971,10993798
3972,10747452
3973,10656526
3974,10608683
3975,10763811
3976,10673384
3977,10771820
3978,10770453
3979,10808164
3980,10758263
3981,10538783
3982,10817074
3983,10773180
3984,10730770
3985,10750285
3986,10531278
3987,10821116
3988,10663797
3989,10398496
3990,10705661
3991,10825808
3992,10750378
3993,10571568
3994,10690683
3995,10567881
3996,10807506
3997,10742703
3998,10559717
3999,10699166
4000,10764991
4001,10838822
4002,10771226
4003,10693120
4004,10546419
4005,10795049
4006,10783905
4007,10639921
4008,10609579
4009,10739769
4010,10771978
4011,10683109
4012,10683937
4013,10608421
4014,10858913
4015,10534147
4016,10482660
4017,10564245
4018,10581798
4019,10798236
4020,10570117
4021,10613816
4022,10847941
4023,10544334
4024,10641817
4025,10438480
4026,10754880
4027,10673430
4028,10562655
4029,10635322
4030,10748162
4031,10722278
4032,10672135
4033,10607676
4034,10854741
4035,10581704
4036,10743411
4037,10630379
4038,10780716
4039,10492992
4040,10656689
4041,10878960
4042,10634846
4043,10619509
4044,10709926
4045,10843537
4046,10703827
4047,10724294
4048,10620378
4049,10655898
4050,10656058
4051,10661000
4052,10783403
4053,10781219
4054,10836875
4055,10876250
4056,10674361
4057,10621730
4058,10909247
4059,10567861
4060,10663408
4061,10766799
4062,10777896
4063,10836097
4064,10655039
4065,10754659
4066,10718184
4067,10893438
4068,10511148
4069,10832990
4070,10876860
4071,10791488
4072,10759796
4073,10741326
4074,10713514
4075,10683472
4076,10529332
4077,10708109
4078,10686232
4079,10886207
4080,10685057
4081,10480761
4082,10640654
4083,10654505
4084,10724394
4085,10699976
4086,10630283
4087,10603101
4088,10695166
4089,10516310
4090,10656329
4091,10470697
4092,10665561
4093,10707378
4094,10804637
4095,10684183
4096,10574512
4097,10805227
4098,10476035
4099,10629273
4100,10738155
4101,10699661
4102,10763323
4103,10588788
4104,10711371
4105,10590901
4106,10802380
4107,10593153
4108,10847805
4109,10513795
4110,10733606
4111,10702632
4112,10777487
4113,10489360
4114,10566458
4115,10656063
4116,10679333
4117,10756581
4118,10645294
4119,10525256
4120,10721916
4121,10758065
4122,10641290
4123,10809541
4124,10703045
4125,10684684
4126,10792973
4127,10619847
4128,10703777
4129,10734841
4130,10610056
4131,10809412
4132,10663465
4133,10735872
4134,10624552
4135,10945789
4136,10671059
4137,10792892
4138,10557316
