,0
1537,26722398
1538,11780514
1539,8848088
1540,13320812
1541,23491116
1542,15652346
1543,17947412
1544,21567274
1545,17052746
1546,18555870
1547,14045234
1548,18016512
1549,14060446
1550,13832378
1551,13665488
1552,17312644
1553,15752676
1554,27389204
1555,16703978
1556,20383124
1557,18711980
1558,14129072
1559,24149824
1560,22560548
1561,14538674
1562,21949644
1563,11905512
1564,10811862
1565,15014920
1566,22606854
1567,21938616
1568,9185976
1569,20421936
1570,16658718
1571,12364378
1572,19869326
1573,18921474
1574,18902878
1575,17383060
1576,28808420
1577,10017344
1578,5365496
1579,26523542
1580,11455882
1581,14573556
1582,22508200
1583,12975306
1584,20509932
1585,10021646
1586,23846268
1587,20871556
1588,20813738
1589,11955236
1590,12964166
1591,15973674
1592,18054954
1593,21444866
1594,21417686
1595,19354838
1596,20156450
1597,13423486
1598,27433022
1599,12712734
1600,16531494
1601,16897696
1602,11525388
1603,18693402
1604,19292662
1605,16924812
1606,21473342
1607,16934866
1608,21932274
1609,22641416
1610,19353444
1611,16968676
1612,27639720
1613,18898652
1614,15139836
1615,15428035
1616,20205438
1617,22129436
1618,12108858
1619,12430752
1620,18807328
1621,18096320
1622,13438970
1623,25127778
1624,23300966
1625,18559284
1626,14266594
1627,9982450
1628,23218096
1629,18972752
1630,16408854
1631,12667384
1632,19632184
1633,21208744
1634,13154814
1635,22648184
1636,16916292
1637,22252824
1638,18818548
1639,20605836
1640,14604198
1641,14498542
1642,24379896
1643,15103286
1644,26397788
1645,19976176
1646,25785366
1647,20203988
1648,15428940
1649,16658658
1650,22204276
1651,12530748
1652,15375214
1653,16484806
1654,22895496
1655,18128330
1656,22891234
1657,21389978
1658,27359070
1659,20996204
1660,8562430
1661,19306704
1662,26115090
1663,16334510
1664,21240792
1665,21530082
1666,22811690
1667,8409740
1668,14697185
1669,20853208
1670,19272926
1671,19029686
1672,26660736
1673,26042500
1674,13771804
1675,21128868
1676,23406238
1677,17308300
1678,18380486
1679,16131649
1680,17793532
1681,19843310
1682,21221562
1683,18120424
1684,16092706
1685,13149934
1686,24575592
1687,17942492
1688,19385584
1689,9949612
